TicketID,Status,Created_At,Region_Cluster,Item_Code,Type_Of_Tickets
NHC-MOH-531504,reopened,2024-01-15 13:46,Taif Health Cluster,780120112,Near of exp.
NHC-NUP-531499,opened,2024-01-15 13:20,Makkah Health Cluster,134700868,Expediting - NUPCO Care
NHC-NUP-531497,opened,2024-01-15 13:17,Makkah Health Cluster,134700010,Expediting - NUPCO Care
NHC-NUP-531496,opened,2024-01-15 13:14,Makkah Health Cluster,134700009,Expediting - NUPCO Care
NHC-NUP-531495,opened,2024-01-15 13:13,Makkah Health Cluster,134700008,Expediting - NUPCO Care
NHC-NUP-531494,opened,2024-01-15 13:12,Makkah Health Cluster,134700006,Expediting - NUPCO Care
NHC-NUP-531492,opened,2024-01-15 13:10,Makkah Health Cluster,134700004,Expediting - NUPCO Care
NHC-NUP-531444,opened,2024-01-15 12:38,Makkah Health Cluster,134700001,Expediting - NUPCO Care
NHC-NUP-531443,opened,2024-01-15 12:36,Makkah Health Cluster,134300713,Expediting - NUPCO Care
NHC-NUP-531442,opened,2024-01-15 12:33,Makkah Health Cluster,134300712,Expediting - NUPCO Care
NHC-NUP-531438,opened,2024-01-15 12:30,Makkah Health Cluster,134300289,Expediting - NUPCO Care
NHC-NUP-531437,opened,2024-01-15 12:29,Makkah Health Cluster,134300283,Expediting - NUPCO Care
NHC-NUP-531436,opened,2024-01-15 12:28,Makkah Health Cluster,134300207,Expediting - NUPCO Care
NHC-NUP-531433,opened,2024-01-15 12:26,Makkah Health Cluster,134300067,Expediting - NUPCO Care
NHC-NUP-531432,opened,2024-01-15 12:25,Makkah Health Cluster,134300047,Expediting - NUPCO Care
NHC-NUP-531431,opened,2024-01-15 12:24,Makkah Health Cluster,134300027,Expediting - NUPCO Care
NHC-NUP-531430,opened,2024-01-15 12:23,Makkah Health Cluster,134224021,Expediting - NUPCO Care
NHC-NUP-531429,opened,2024-01-15 12:22,Makkah Health Cluster,134224018,Expediting - NUPCO Care
NHC-NUP-531428,opened,2024-01-15 12:21,Makkah Health Cluster,134223039,Expediting - NUPCO Care
NHC-NUP-531427,opened,2024-01-15 12:20,Makkah Health Cluster,134222105,Expediting - NUPCO Care
NHC-NUP-531426,opened,2024-01-15 12:20,Makkah Health Cluster,134222027,Expediting - NUPCO Care
NHC-NUP-531425,opened,2024-01-15 12:19,Makkah Health Cluster,134222026,Expediting - NUPCO Care
NHC-NUP-531424,reopened,2024-01-15 12:15,KSMC,128081328,Expediting - NUPCO Care
NHC-NUP-531423,opened,2024-01-15 12:13,Makkah Health Cluster,134222025,Expediting - NUPCO Care
NHC-NUP-531422,opened,2024-01-15 12:09,Makkah Health Cluster,134222024,Expediting - NUPCO Care
NHC-NUP-531421,opened,2024-01-15 12:08,Makkah Health Cluster,133200215,Expediting - NUPCO Care
NHC-NUP-531417,reopened,2024-01-15 12:05,KSMC,128085488,Expediting - NUPCO Care
NHC-NUP-531416,reopened,2024-01-15 12:03,Makkah Health Cluster,134221653,Expediting - NUPCO Care
NHC-NUP-531415,opened,2024-01-15 12:02,Makkah Health Cluster,134221635,Expediting - NUPCO Care
NHC-NUP-531414,opened,2024-01-15 12:01,Makkah Health Cluster,134221629,Expediting - NUPCO Care
NHC-NUP-531410,opened,2024-01-15 11:57,Makkah Health Cluster,134221596,Expediting - NUPCO Care
NHC-NUP-531409,opened,2024-01-15 11:56,Makkah Health Cluster,134221595,Expediting - NUPCO Care
NHC-NUP-531383,opened,2024-01-15 11:55,Makkah Health Cluster,134221594,Expediting - NUPCO Care
NHC-NUP-531351,opened,2024-01-15 11:52,Makkah Health Cluster,134221593,Expediting - NUPCO Care
NHC-NUP-531335,opened,2024-01-15 11:51,Makkah Health Cluster,134221592,Expediting - NUPCO Care
NHC-NUP-531328,opened,2024-01-15 11:50,Makkah Health Cluster,134221591,Expediting - NUPCO Care
NHC-NUP-531313,reopened,2024-01-15 11:37,Makkah Health Cluster,782010648,Expediting - NUPCO Care
NHC-NUP-531312,reopened,2024-01-15 11:34,Makkah Health Cluster,782010636,Expediting - NUPCO Care
NHC-NUP-531310,reopened,2024-01-15 11:25,Makkah Health Cluster,782010629,Expediting - NUPCO Care
NHC-NUP-531308,reopened,2024-01-15 11:24,Makkah Health Cluster,782010617,Expediting - NUPCO Care
NHC-NUP-531307,opened,2024-01-15 11:23,Makkah Health Cluster,134221586,Expediting - NUPCO Care
NHC-NUP-531306,reopened,2024-01-15 11:22,Makkah Health Cluster,782010598,Expediting - NUPCO Care
NHC-NUP-531305,opened,2024-01-15 11:22,Makkah Health Cluster,134221585,Expediting - NUPCO Care
NHC-NUP-531300,reopened,2024-01-15 11:18,Makkah Health Cluster,788060579,Expediting - NUPCO Care
NHC-NUP-531295,reopened,2024-01-15 11:15,Makkah Health Cluster,783130698,Expediting - NUPCO Care
NHC-NUP-531293,reopened,2024-01-15 11:14,Makkah Health Cluster,783130697,Expediting - NUPCO Care
NHC-NUP-531289,opened,2024-01-15 11:11,Makkah Health Cluster,134221359,Expediting - NUPCO Care
NHC-NUP-531287,opened,2024-01-15 11:11,Makkah Health Cluster,134221348,Expediting - NUPCO Care
NHC-NUP-531284,reopened,2024-01-15 11:09,Makkah Health Cluster,134221305,Expediting - NUPCO Care
NHC-NUP-531283,reopened,2024-01-15 11:07,Makkah Health Cluster,134221281,Expediting - NUPCO Care
NHC-NUP-531278,opened,2024-01-15 11:06,Makkah Health Cluster,134111440,Expediting - NUPCO Care
NHC-MOH-531277,reopened,2024-01-15 11:05,Najran Health Affairs,547054405,Out of stock
NHC-MOH-531274,reopened,2024-01-15 11:03,Najran Health Affairs,546054382,Out of stock
NHC-MOH-531266,reopened,2024-01-15 11:00,Najran Health Affairs,545054760,Out of stock
NHC-NUP-531246,reopened,2024-01-15 10:56,Makkah Health Cluster,782010643,Expediting - NUPCO Care
NHC-NUP-531237,reopened,2024-01-15 10:53,Al Ahsa Health Cluster,133990262,Active Contracts
NHC-NUP-531236,opened,2024-01-15 10:52,Makkah Health Cluster,134111286,Expediting - NUPCO Care
NHC-NUP-531234,opened,2024-01-15 10:51,Makkah Health Cluster,134111283,Expediting - NUPCO Care
NHC-NUP-531232,opened,2024-01-15 10:50,Makkah Health Cluster,134111282,Expediting - NUPCO Care
NHC-NUP-531229,reopened,2024-01-15 10:48,Makkah Health Cluster,788770025,Expediting - NUPCO Care
NHC-NUP-531226,opened,2024-01-15 10:47,Makkah Health Cluster,134111244,Expediting - NUPCO Care
NHC-NUP-531225,opened,2024-01-15 10:45,Makkah Health Cluster,134111066,Expediting - NUPCO Care
NHC-NUP-531223,reopened,2024-01-15 10:44,Makkah Health Cluster,788060450,Expediting - NUPCO Care
NHC-NUP-531219,opened,2024-01-15 10:43,Makkah Health Cluster,134111060,Expediting - NUPCO Care
NHC-NUP-531215,opened,2024-01-15 10:42,Makkah Health Cluster,134111055,Expediting - NUPCO Care
NHC-NUP-531204,reopened,2024-01-15 10:31,Makkah Health Cluster,782010044,Expediting - NUPCO Care
NHC-MOH-531203,reopened,2024-01-15 10:30,Najran Health Affairs,543064401,Out of stock
NHC-MOH-531197,reopened,2024-01-15 10:16,Najran Health Affairs,548012285,Out of stock
NHC-MOH-531195,reopened,2024-01-15 10:13,Najran Health Affairs,547051431,Out of stock
NHC-MOH-531191,reopened,2024-01-15 10:07,Najran Health Affairs,546052404,Out of stock
NHC-NUP-531185,reopened,2024-01-15 10:00,Hafer AlBatin Health Affairs,785012162,Expediting - NUPCO Care
NHC-NUP-531100,opened,2024-01-15 08:43,Hail Health Cluster,134221331,Expediting - NUPCO Care
NHC-NUP-531095,opened,2024-01-15 08:40,Hail Health Cluster,134221333,Expediting - NUPCO Care
NHC-NUP-531093,opened,2024-01-15 08:37,Hail Health Cluster,134221337,Expediting - NUPCO Care
NHC-NUP-531089,opened,2024-01-15 08:32,Hail Health Cluster,134221336,Expediting - NUPCO Care
NHC-NUP-531088,opened,2024-01-15 08:30,Hail Health Cluster,134221335,Expediting - NUPCO Care
NHC-NUP-531087,opened,2024-01-15 08:27,Hail Health Cluster,134221334,Expediting - NUPCO Care
NHC-NUP-531085,opened,2024-01-15 08:18,Hail Health Cluster,134221332,Expediting - NUPCO Care
NHC-NUP-530793,opened,2024-01-14 14:56,KSMC,131001313,Expediting - NUPCO Care
NHC-NUP-530792,opened,2024-01-14 14:52,KSMC,131004726,Expediting - NUPCO Care
NHC-NUP-530791,opened,2024-01-14 14:44,KSMC,131006573,Expediting - NUPCO Care
NHC-NUP-530785,reopened,2024-01-14 14:15,KSMC,133060530,Expediting - NUPCO Care
NHC-NUP-530772,reopened,2024-01-14 13:53,KSMC,545021310,Expediting - NUPCO Care
NHC-NUP-530766,opened,2024-01-14 13:47,KSMC,133060577,Expediting - NUPCO Care
NHC-NUP-530757,reopened,2024-01-14 13:33,KSMC,547071702,Expediting - NUPCO Care
NHC-NUP-530756,opened,2024-01-14 13:26,Hail Health Cluster,191012539,Expediting - NUPCO Care
NHC-NUP-530754,opened,2024-01-14 13:23,Hail Health Cluster,191012537,Expediting - NUPCO Care
NHC-NUP-530749,reopened,2024-01-14 13:06,KSMC,191002600,Expediting - NUPCO Care
NHC-NUP-530747,reopened,2024-01-14 13:01,KSMC,547061611,Expediting - NUPCO Care
NHC-NUP-530746,reopened,2024-01-14 12:58,KSMC,546023120,Expediting - NUPCO Care
NHC-NUP-530743,opened,2024-01-14 12:50,KSMC,191003130,Expediting - NUPCO Care
NHC-NUP-530739,reopened,2024-01-14 12:39,KSMC,546041300,Expediting - NUPCO Care
NHC-NUP-530737,reopened,2024-01-14 12:35,KSMC,550011360,Expediting - NUPCO Care
NHC-MOH-530733,reopened,2024-01-14 12:29,Northern Borders Health Affairs,545051783,Expediting - NUPCO Care
NHC-NUP-530731,reopened,2024-01-14 12:26,Baha Health Affairs,124990067,Out of stock
NHC-NUP-530730,reopened,2024-01-14 12:24,KSMC,541021150,Expediting - NUPCO Care
NHC-NUP-530712,opened,2024-01-14 11:43,Hail Health Cluster,137200431,Expediting - NUPCO Care
NHC-NUP-530705,reopened,2024-01-14 11:36,Hail Health Cluster,133990262,Expediting - NUPCO Care
NHC-NUP-530700,reopened,2024-01-14 11:28,Asir Health Affairs,782090031,Expediting - NUPCO Care
NHC-NUP-530682,reopened,2024-01-14 11:05,Hail Health Cluster,129990524,Expediting - NUPCO Care
NHC-NUP-530675,opened,2024-01-14 10:21,Al Ahsa Health Cluster,551151852,Active Contracts
NHC-NUP-530674,reopened,2024-01-14 10:21,Baha Health Affairs,135230001,Out of stock
NHC-NUP-530652,reopened,2024-01-14 09:52,Al Ahsa Health Cluster,541031273,Active Contracts
NHC-NUP-530651,opened,2024-01-14 09:50,Baha Health Affairs,545031367,Out of stock
NHC-NUP-530646,reopened,2024-01-14 09:43,Asir Health Affairs,780120079,Expediting - NUPCO Care
NHC-NUP-530639,opened,2024-01-14 09:30,Baha Health Affairs,545064870,Out of stock
NHC-NUP-530630,reopened,2024-01-14 08:49,Asir Health Affairs,786030328,Expediting - NUPCO Care
NHC-NUP-530628,reopened,2024-01-14 08:44,Asir Health Affairs,786020428,Expediting - NUPCO Care
NHC-NUP-530627,reopened,2024-01-14 08:42,Asir Health Affairs,786050084,Expediting - NUPCO Care
NHC-NUP-530619,reopened,2024-01-11 15:20,Jeddah First Health Cluster,548024418,Expediting - NUPCO Care
NHC-NUP-530618,reopened,2024-01-11 15:10,Madinah Health Cluster,547064600,Expediting - NUPCO Care
NHC-NUP-530614,reopened,2024-01-11 14:49,Madinah Health Cluster,788090215,Expediting - NUPCO Care
NHC-NUP-530613,reopened,2024-01-11 14:48,Madinah Health Cluster,788090214,Expediting - NUPCO Care
NHC-NUP-530610,opened,2024-01-11 14:45,Al Ahsa Health Cluster,788805042,Active Contracts
NHC-NUP-530607,opened,2024-01-11 14:42,KSMC,191003300,Expediting - NUPCO Care
NHC-NUP-530603,opened,2024-01-11 14:34,KSMC,191006350,Expediting - NUPCO Care
NHC-NUP-530601,reopened,2024-01-11 14:30,Al Ahsa Health Cluster,790030208,Active Contracts
NHC-NUP-530597,opened,2024-01-11 14:17,Hail Health Cluster,781130821,Expediting - NUPCO Care
NHC-NUP-530596,reopened,2024-01-11 14:14,KSMC,191010535,Expediting - NUPCO Care
NHC-NUP-530595,opened,2024-01-11 14:14,Hail Health Cluster,781130820,Expediting - NUPCO Care
NHC-NUP-530590,reopened,2024-01-11 14:01,KSMC,191014840,Expediting - NUPCO Care
NHC-NUP-530530,opened,2024-01-11 12:28,Madinah Health Cluster,131450182,Expediting - NUPCO Care
NHC-NUP-530528,opened,2024-01-11 12:26,Madinah Health Cluster,137200410,Expediting - NUPCO Care
NHC-NUP-530517,opened,2024-01-11 12:19,Madinah Health Cluster,780120100,Expediting - NUPCO Care
NHC-NUP-530513,reopened,2024-01-11 12:16,Madinah Health Cluster,786050010,Expediting - NUPCO Care
NHC-NUP-530488,reopened,2024-01-11 11:54,Madinah Health Cluster,551230715,Expediting - NUPCO Care
NHC-NUP-530487,opened,2024-01-11 11:53,Madinah Health Cluster,551084510,Expediting - NUPCO Care
NHC-NUP-530485,reopened,2024-01-11 11:52,Madinah Health Cluster,551066405,Expediting - NUPCO Care
NHC-NUP-530483,reopened,2024-01-11 11:51,Madinah Health Cluster,551064445,Expediting - NUPCO Care
NHC-NUP-530473,opened,2024-01-11 11:45,Madinah Health Cluster,550063693,Expediting - NUPCO Care
NHC-NUP-530472,reopened,2024-01-11 11:44,Madinah Health Cluster,550063692,Expediting - NUPCO Care
NHC-NUP-530462,reopened,2024-01-11 11:36,Madinah Health Cluster,550038566,Expediting - NUPCO Care
NHC-NUP-530456,reopened,2024-01-11 11:29,Madinah Health Cluster,550013462,Expediting - NUPCO Care
NHC-NUP-530455,reopened,2024-01-11 11:28,Madinah Health Cluster,550013430,Expediting - NUPCO Care
NHC-NUP-530454,reopened,2024-01-11 11:27,Madinah Health Cluster,550013429,Expediting - NUPCO Care
NHC-NUP-530453,reopened,2024-01-11 11:27,Madinah Health Cluster,550013424,Expediting - NUPCO Care
NHC-NUP-530446,reopened,2024-01-11 11:20,Madinah Health Cluster,550011231,Expediting - NUPCO Care
NHC-NUP-530444,reopened,2024-01-11 11:19,Madinah Health Cluster,549021275,Expediting - NUPCO Care
NHC-NUP-530443,reopened,2024-01-11 11:18,Madinah Health Cluster,548024419,Expediting - NUPCO Care
NHC-NUP-530442,reopened,2024-01-11 11:17,Madinah Health Cluster,548014110,Expediting - NUPCO Care
NHC-NUP-530422,opened,2024-01-11 11:11,Madinah Health Cluster,545051826,Expediting - NUPCO Care
NHC-NUP-530405,opened,2024-01-11 11:09,Madinah Health Cluster,545051797,Expediting - NUPCO Care
NHC-NUP-530399,opened,2024-01-11 11:06,Madinah Health Cluster,545021007,Expediting - NUPCO Care
NHC-NUP-530398,opened,2024-01-11 11:05,Madinah Health Cluster,545021006,Expediting - NUPCO Care
NHC-NUP-530396,reopened,2024-01-11 11:04,Madinah Health Cluster,544031105,Expediting - NUPCO Care
NHC-NUP-530394,reopened,2024-01-11 11:03,Madinah Health Cluster,544011005,Expediting - NUPCO Care
NHC-NUP-530388,opened,2024-01-11 10:59,Madinah Health Cluster,226650399,Expediting - NUPCO Care
NHC-NUP-530387,opened,2024-01-11 10:59,Madinah Health Cluster,543021231,Expediting - NUPCO Care
NHC-NUP-530383,reopened,2024-01-11 10:57,Madinah Health Cluster,543011001,Expediting - NUPCO Care
NHC-NUP-530378,reopened,2024-01-11 10:54,Madinah Health Cluster,540031565,Expediting - NUPCO Care
NHC-NUP-530356,reopened,2024-01-11 09:48,Bisha Health Affairs,137210205,Expediting - NUPCO Care
NHC-NUP-530353,opened,2024-01-11 09:32,Bisha Health Affairs,128080280,Expediting - NUPCO Care
NHC-NUP-530349,opened,2024-01-11 08:59,Bisha Health Affairs,128080388,Out of stock
NHC-MOH-530343,reopened,2024-01-11 08:16,Jazan Health Affairs,788805030,Near of exp.
NHC-NUP-528232,opened,2024-01-10 14:43,KSMC,780080291,Expediting - NUPCO Care
NHC-NUP-527877,reopened,2024-01-10 14:32,KSMC,780080302,Expediting - NUPCO Care
NHC-NUP-527751,reopened,2024-01-10 14:27,Al Ahsa Health Cluster,786020052,Active Contracts
NHC-NUP-527735,reopened,2024-01-10 14:26,KSMC,780120129,Expediting - NUPCO Care
NHC-NUP-527574,reopened,2024-01-10 14:19,KSMC,780120134,Expediting - NUPCO Care
NHC-NUP-527486,opened,2024-01-10 14:11,Al Ahsa Health Cluster,540034620,Expediting - NUPCO Care
NHC-NUP-527475,reopened,2024-01-10 13:55,KSMC,781010370,Expediting - NUPCO Care
NHC-NUP-527470,reopened,2024-01-10 13:36,Makkah Health Cluster,788050097,Expediting - NUPCO Care
NHC-NUP-527468,reopened,2024-01-10 13:30,Makkah Health Cluster,790000706,Expediting - NUPCO Care
NHC-NUP-527467,reopened,2024-01-10 13:29,Makkah Health Cluster,790000703,Expediting - NUPCO Care
NHC-NUP-527466,reopened,2024-01-10 13:28,Makkah Health Cluster,785010076,Expediting - NUPCO Care
NHC-NUP-527462,reopened,2024-01-10 13:23,Makkah Health Cluster,782010361,Expediting - NUPCO Care
NHC-NUP-527461,reopened,2024-01-10 13:22,Makkah Health Cluster,780060345,Expediting - NUPCO Care
NHC-NUP-527459,reopened,2024-01-10 13:18,Eastern Health Cluster,781020086,Escalated
NHC-NUP-527457,reopened,2024-01-10 13:13,Makkah Health Cluster,550013344,Expediting - NUPCO Care
NHC-NUP-527456,reopened,2024-01-10 13:13,Makkah Health Cluster,788030671,Expediting - NUPCO Care
NHC-NUP-527454,opened,2024-01-10 13:11,Makkah Health Cluster,547034257,Expediting - NUPCO Care
NHC-NUP-527450,reopened,2024-01-10 13:07,Makkah Health Cluster,782010036,Expediting - NUPCO Care
NHC-NUP-527449,reopened,2024-01-10 13:07,Makkah Health Cluster,541011020,Expediting - NUPCO Care
NHC-NUP-527446,reopened,2024-01-10 13:03,Makkah Health Cluster,788030331,Expediting - NUPCO Care
NHC-NUP-527445,reopened,2024-01-10 12:43,Jazan Health Affairs,540051770,Expediting - NUPCO Care
NHC-NUP-527443,reopened,2024-01-10 12:41,Makkah Health Cluster,782030059,Expediting - NUPCO Care
NHC-NUP-527436,reopened,2024-01-10 12:39,Makkah Health Cluster,786020181,Expediting - NUPCO Care
NHC-NUP-527348,reopened,2024-01-10 12:34,Makkah Health Cluster,780060401,Expediting - NUPCO Care
NHC-NUP-527342,reopened,2024-01-10 12:24,Madinah Health Cluster,543014025,Expediting - NUPCO Care
NHC-NUP-527341,reopened,2024-01-10 12:22,Makkah Health Cluster,782010620,Expediting - NUPCO Care
NHC-NUP-527317,reopened,2024-01-10 12:06,KSMC,781020368,Expediting - NUPCO Care
NHC-NUP-527310,opened,2024-01-10 12:02,Makkah Health Cluster,782050003,Expediting - NUPCO Care
NHC-NUP-527308,opened,2024-01-10 12:01,Makkah Health Cluster,131002607,Expediting - NUPCO Care
NHC-NUP-527306,opened,2024-01-10 12:00,Makkah Health Cluster,131002424,Expediting - NUPCO Care
NHC-NUP-527305,reopened,2024-01-10 11:59,KSMC,781020369,Expediting - NUPCO Care
NHC-NUP-527302,opened,2024-01-10 11:57,Makkah Health Cluster,131002019,Expediting - NUPCO Care
NHC-NUP-527300,opened,2024-01-10 11:55,Makkah Health Cluster,131001870,Expediting - NUPCO Care
NHC-NUP-527297,reopened,2024-01-10 11:52,Makkah Health Cluster,131000249,Expediting - NUPCO Care
NHC-NUP-527267,reopened,2024-01-10 11:40,Riyadh Health Affairs,783122489,Out of stock
NHC-NUP-527261,reopened,2024-01-10 11:02,Riyadh Health Affairs,783122432,Out of stock
NHC-NUP-527256,reopened,2024-01-10 10:46,Tabuk Health Cluster,540021500,Expediting - NUPCO Care
NHC-NUP-527249,reopened,2024-01-10 10:32,Madinah Health Cluster,550063630,Expediting - NUPCO Care
NHC-NUP-527248,reopened,2024-01-10 10:31,Madinah Health Cluster,550063720,Expediting - NUPCO Care
NHC-NUP-527245,reopened,2024-01-10 10:29,Madinah Health Cluster,546023120,Expediting - NUPCO Care
NHC-NUP-527243,reopened,2024-01-10 10:27,Madinah Health Cluster,545021275,Expediting - NUPCO Care
NHC-NUP-527242,reopened,2024-01-10 10:25,Madinah Health Cluster,548012285,Expediting - NUPCO Care
NHC-NUP-527239,reopened,2024-01-10 10:24,Madinah Health Cluster,540012248,Expediting - NUPCO Care
NHC-NUP-527238,reopened,2024-01-10 10:23,Riyadh Health Affairs,783122410,Out of stock
NHC-NUP-527235,opened,2024-01-10 10:21,Madinah Health Cluster,540012348,Expediting - NUPCO Care
NHC-NUP-527234,reopened,2024-01-10 10:19,Madinah Health Cluster,546024135,Expediting - NUPCO Care
NHC-NUP-527232,reopened,2024-01-10 10:19,Madinah Health Cluster,995801065,Expediting - NUPCO Care
NHC-NUP-527223,reopened,2024-01-10 10:10,Riyadh Health Affairs,144000212,Out of stock
NHC-NUP-527214,opened,2024-01-10 10:04,Madinah Health Cluster,995801004,Expediting - NUPCO Care
NHC-NUP-527185,opened,2024-01-10 09:46,Asir Health Affairs,995801033,Escalated
NHC-MOH-527169,reopened,2024-01-10 09:16,Tabuk Health Affairs,783122501,Out of stock
NHC-MOH-527164,reopened,2024-01-10 09:10,Tabuk Health Affairs,783122526,Out of stock
NHC-MOH-527162,reopened,2024-01-10 09:08,Tabuk Health Affairs,783122439,Out of stock
NHC-MOH-527157,reopened,2024-01-10 08:58,Tabuk Health Affairs,783122512,Out of stock
NHC-MOH-527155,reopened,2024-01-10 08:55,Tabuk Health Affairs,783122461,Out of stock
NHC-MOH-527152,reopened,2024-01-10 08:52,Tabuk Health Affairs,783122456,Out of stock
NHC-MOH-527150,reopened,2024-01-10 08:49,Tabuk Health Affairs,783122449,Out of stock
NHC-MOH-527146,reopened,2024-01-10 08:45,Tabuk Health Affairs,783122281,Out of stock
NHC-MOH-527143,reopened,2024-01-10 08:42,Tabuk Health Affairs,783122336,Out of stock
NHC-MOH-527141,reopened,2024-01-10 08:39,Tabuk Health Affairs,783122574,Out of stock
NHC-NUP-525550,reopened,2024-01-09 13:14,Makkah Health Cluster,780240200,Expediting - NUPCO Care
NHC-NUP-525548,reopened,2024-01-09 13:12,Makkah Health Cluster,782050023,Expediting - NUPCO Care
